Disease_no,diseases
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
665,spinal stenosis
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
392,intestinal obstruction
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
307,heart contusion
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
143,congenital malformation syndrome
671,sporotrichosis
671,sporotrichosis
671,sporotrichosis
429,lymphangitis
429,lymphangitis
429,lymphangitis
767,wernicke korsakoff syndrome
767,wernicke korsakoff syndrome
767,wernicke korsakoff syndrome
